level_name	chain	level	condition	create_time	create_cost	upkeep_cost	demolition_cost	zoc	lower_happiness	upper_happiness	repression	gdp	town_wealth_growth	pop_change	maxpop_change	commodity	gov_type_key	commodity_vol	only_in_capital	military_prestige	naval_prestige	economic_prestige	enlightenment_prestige	destruction_terminator	faction_unique	religion_requirement	first_in_world_bundle	resource_requirement	working_model	unique_index	can_convert	building_instance_key	audio_building_type	should_show_building_level_in_ui_for_technology
#building_levels_tables;6;db/building_levels_tables/Barbarian_building_levels																																		
barb_religious_briton_1_gc	rom_BARBARIAN_religious_british	0		4	1050	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	210000	true		barbarian_shrine	true
barb_religious_briton_1_gc_minor	rom_BARBARIAN_religious_british_minor	0		4	1050	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	210001	true		barbarian_shrine	true
barb_town_farm_4	rom_BARBARIAN_city_minor_township	3		16	11322	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	210002	true	rom_SettlementMinor	town	true
barb_town_tribal_4	rom_BARBARIAN_city_minor_township	3		16	11322	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	210003	true	rom_SettlementMinor	town	true
rom_BARBARIAN_artisans_major_1	rom_BARBARIAN_artisans_major	0		4	1800	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	210004	true		workshop	true
rom_BARBARIAN_artisans_major_bronze_2	rom_BARBARIAN_artisans_major	1		6	2550	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	210005	true	rom_Economic_Bronzeworking	workshop	true
rom_BARBARIAN_artisans_major_bronze_3	rom_BARBARIAN_artisans_major	2		10	4050	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	210006	true	rom_Economic_Bronzeworking	workshop	true
rom_BARBARIAN_artisans_major_bronze_4	rom_BARBARIAN_artisans_major	3		16	7200	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_copper	campaign_sho_city_castle_construction_lvl1	210007	true	rom_Economic_Bronzeworking	workshop	true
rom_BARBARIAN_artisans_major_gold_2	rom_BARBARIAN_enclosure	1		6	2700	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl1	210008	true	rom_Economic_Mint	workshop	true
rom_BARBARIAN_artisans_major_gold_2_minor	rom_BARBARIAN_enclosure_minor	1		6	2700	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl1	210010	true	rom_Economic_Mint	workshop	false
rom_BARBARIAN_artisans_major_gold_3	rom_BARBARIAN_enclosure	2		10	3900	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl1	210011	true	rom_Economic_Mint	workshop	true
rom_BARBARIAN_artisans_major_gold_3_minor	rom_BARBARIAN_enclosure_minor	2		10	3900	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl1	210013	true	rom_Economic_Mint	workshop	false
rom_BARBARIAN_artisans_major_gold_4	rom_BARBARIAN_enclosure	3		16	7740	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl1	210014	true	rom_Economic_Mint	workshop	true
rom_BARBARIAN_artisans_major_gold_4_minor	rom_BARBARIAN_enclosure_minor	3		16	7740	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl1	210016	true	rom_Economic_Mint	workshop	false
rom_BARBARIAN_artisans_major_iron_2	rom_BARBARIAN_artisans_major	1		6	3000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	210017	true	rom_Economic_Ironworking	workshop	true
rom_BARBARIAN_artisans_major_iron_3	rom_BARBARIAN_artisans_major	2		10	4800	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	210018	true	rom_Economic_Ironworking	workshop	true
rom_BARBARIAN_artisans_major_iron_4	rom_BARBARIAN_artisans_major	3		16	8820	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_iron	campaign_sho_city_castle_construction_lvl1	210019	true	rom_Economic_Ironworking	workshop	true
rom_BARBARIAN_artisans_major_salt_2	rom_BARBARIAN_enclosure	1		6	2850	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_salt	campaign_sho_city_castle_construction_lvl1	210020	true	rom_Economic_Salt	workshop	true
rom_BARBARIAN_artisans_major_salt_2_minor	rom_BARBARIAN_enclosure_minor	1		6	2850	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_salt	campaign_sho_city_castle_construction_lvl1	210022	true	rom_Economic_Salt	workshop	false
rom_BARBARIAN_artisans_major_salt_3	rom_BARBARIAN_enclosure	2		10	4050	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_salt	campaign_sho_city_castle_construction_lvl1	210023	true	rom_Economic_Salt	workshop	true
rom_BARBARIAN_artisans_major_salt_3_minor	rom_BARBARIAN_enclosure_minor	2		10	4050	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_salt	campaign_sho_city_castle_construction_lvl1	210025	true	rom_Economic_Salt	workshop	false
rom_BARBARIAN_artisans_major_salt_4	rom_BARBARIAN_enclosure	3		16	8280	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_salt	campaign_sho_city_castle_construction_lvl1	210026	true	rom_Economic_Salt	workshop	true
rom_BARBARIAN_artisans_major_salt_4_minor	rom_BARBARIAN_enclosure_minor	3		16	8280	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_salt	campaign_sho_city_castle_construction_lvl1	210028	true	rom_Economic_Salt	workshop	false
rom_BARBARIAN_artisans_major_wood_2	rom_BARBARIAN_artisans_major	1		6	3000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	210029	true	rom_Economic_Woodworking	workshop	true
rom_BARBARIAN_artisans_major_wood_3	rom_BARBARIAN_artisans_major	2		10	5250	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	210030	true	rom_Economic_Woodworking	workshop	true
rom_BARBARIAN_artisans_major_wood_4	rom_BARBARIAN_artisans_major	3		16	9639	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	210031	true	rom_Economic_Woodworking	workshop	true
rom_BARBARIAN_city_major_1	rom_BARBARIAN_city_major	0		4	2250	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	true	false				campaign_sho_city_castle_construction_lvl1	210032	true	rom_Settlement_Major	city	true
rom_BARBARIAN_city_major_2	rom_BARBARIAN_city_major	1		6	4050	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl2	210033	true	rom_Settlement_Major	city	true
rom_BARBARIAN_city_major_3	rom_BARBARIAN_city_major	2		10	6600	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl3	210034	true	rom_Settlement_Major	city	true
